# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jul  1 21:30:23 2025
#
# COLUMN star_id:        Star ID
# COLUMN region:         Part of Sky Surveyed
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN starthjd:       Start HJD [day]
# COLUMN endhjd:         End HJD [day]
# COLUMN bmag:           B Mag [mag]
# COLUMN vmag:           V Mag [mag]
# COLUMN rmag:           R Mag [mag]
# COLUMN rerr:           R Mag uncertainty [mag]
# COLUMN lcfil:          Light Curve Filter
# COLUMN npts:           Points in Light Curve
#
star_id,region,ra,dec,starthjd,endhjd,bmag,vmag,rmag,rerr,lcfil,npts
TrES_Lyr1_10528,TrES_Lyr1,285.8204,47.2158,2453541.79,2453616.73,,,14.961,0.036,R,15544
TrES_Lyr1_10529,TrES_Lyr1,281.3267,48.5564,2453541.79,2453616.73,,,14.961,0.033,R,15545
TrES_Lyr1_10530,TrES_Lyr1,285.4567,46.9667,2453541.79,2453616.73,,,14.963,0.135,R,15545
TrES_Lyr1_10531,TrES_Lyr1,288.9371,45.2503,2453541.79,2453616.73,,,14.961,0.058,R,15544
TrES_Lyr1_10532,TrES_Lyr1,288.7908,44.7178,2453541.79,2453616.73,,,14.961,0.139,R,15546
TrES_Lyr1_10533,TrES_Lyr1,288.5208,44.4072,2453541.79,2453616.73,,,14.961,0.044,R,15545
TrES_Lyr1_10534,TrES_Lyr1,289.3779,49.5519,2453549.75,2453611.95,,,14.969,0.056,R,4059
TrES_Lyr1_10535,TrES_Lyr1,289.4062,44.7633,2453549.75,2453611.95,,,14.961,0.070,R,4146
TrES_Lyr1_10536,TrES_Lyr1,289.4325,46.5467,2453549.75,2453611.95,,,14.961,0.081,R,4147
TrES_Lyr1_10537,TrES_Lyr1,288.7492,49.2269,2453541.79,2453616.73,,,14.963,0.056,R,15546
TrES_Lyr1_10538,TrES_Lyr1,287.7317,49.2339,2453541.79,2453616.73,,,14.961,0.076,R,15544
TrES_Lyr1_10539,TrES_Lyr1,284.2104,47.8892,2453541.79,2453616.73,,,14.962,0.035,R,15546
TrES_Lyr1_10540,TrES_Lyr1,284.0021,48.8417,2453541.79,2453616.73,,,14.962,0.095,R,15546
TrES_Lyr1_10541,TrES_Lyr1,288.8600,46.8767,2453541.79,2453616.73,,,14.962,0.043,R,15544
TrES_Lyr1_10542,TrES_Lyr1,287.7417,48.4603,2453541.79,2453616.73,,,14.962,0.037,R,15544
TrES_Lyr1_10543,TrES_Lyr1,286.7221,46.5022,2453541.79,2453616.73,,,14.962,0.039,R,15545
TrES_Lyr1_10544,TrES_Lyr1,285.5117,49.8219,2453549.75,2453611.95,,,14.962,0.077,R,4147
TrES_Lyr1_10545,TrES_Lyr1,284.3838,48.5481,2453541.79,2453616.73,,,14.963,0.036,R,15544
TrES_Lyr1_10546,TrES_Lyr1,288.3554,47.1067,2453541.79,2453616.73,,,14.963,0.037,R,15544
TrES_Lyr1_10547,TrES_Lyr1,285.7146,45.1858,2453541.79,2453616.73,,,14.963,0.034,R,15545
TrES_Lyr1_10548,TrES_Lyr1,283.7821,49.3597,2453541.79,2453616.73,,,14.963,0.037,R,15545
TrES_Lyr1_10549,TrES_Lyr1,281.7771,45.3931,2453541.79,2453616.73,,,14.963,0.041,R,15545
TrES_Lyr1_10550,TrES_Lyr1,286.3600,45.6628,2453541.79,2453616.73,,,14.963,0.046,R,15544
TrES_Lyr1_10551,TrES_Lyr1,280.9571,48.0472,2453549.75,2453611.95,,,14.962,0.066,R,4148
TrES_Lyr1_10552,TrES_Lyr1,282.6358,49.7867,2453549.75,2453611.95,,,14.963,0.063,R,4147
TrES_Lyr1_10553,TrES_Lyr1,289.5679,49.8247,2453549.75,2453611.95,,,14.935,0.064,R,4148
TrES_Lyr1_10554,TrES_Lyr1,285.3575,44.0239,2453549.75,2453611.95,,,14.963,0.144,R,4146
TrES_Lyr1_10555,TrES_Lyr1,282.3988,45.6789,2453541.79,2453616.73,,,14.964,0.061,R,15545
TrES_Lyr1_10556,TrES_Lyr1,283.1996,44.7692,2453541.79,2453616.73,,,14.964,0.036,R,15543
TrES_Lyr1_10557,TrES_Lyr1,286.2196,49.4578,2453541.79,2453616.73,,,14.964,0.040,R,15545
TrES_Lyr1_10558,TrES_Lyr1,281.1479,49.2369,2453541.79,2453616.73,,,14.964,0.044,R,15545
TrES_Lyr1_10559,TrES_Lyr1,284.6475,49.2833,2453541.79,2453616.73,,,14.965,0.036,R,15546
TrES_Lyr1_10560,TrES_Lyr1,287.8375,44.9661,2453541.79,2453616.73,,,14.965,0.031,R,15543
TrES_Lyr1_10561,TrES_Lyr1,282.6154,46.6267,2453541.79,2453616.73,,,14.967,0.048,R,11398
TrES_Lyr1_10562,TrES_Lyr1,287.2883,48.5311,2453541.79,2453616.73,,,14.965,0.040,R,15544
TrES_Lyr1_10563,TrES_Lyr1,283.5717,47.5044,2453541.79,2453616.73,,,14.968,0.041,R,11398
TrES_Lyr1_10564,TrES_Lyr1,282.8012,44.5592,2453541.79,2453616.73,,,14.965,0.037,R,15546
TrES_Lyr1_10565,TrES_Lyr1,286.8263,49.2814,2453541.79,2453616.73,,,14.966,0.045,R,15546
TrES_Lyr1_10566,TrES_Lyr1,282.2083,48.7258,2453541.79,2453616.73,,,14.966,0.037,R,15545
TrES_Lyr1_10567,TrES_Lyr1,284.0738,48.2994,2453541.79,2453616.73,,,14.966,0.080,R,15546
TrES_Lyr1_10568,TrES_Lyr1,289.2729,46.7903,2453549.75,2453611.95,,,14.965,0.047,R,4148
TrES_Lyr1_10569,TrES_Lyr1,286.2950,44.7917,2453541.79,2453616.73,,,14.968,0.056,R,15541
TrES_Lyr1_10570,TrES_Lyr1,284.7171,45.7494,2453541.79,2453616.73,,,14.967,0.039,R,15546
TrES_Lyr1_10571,TrES_Lyr1,281.8117,46.5192,2453541.79,2453616.73,,,14.967,0.041,R,15543
TrES_Lyr1_10572,TrES_Lyr1,283.9342,44.8833,2453541.79,2453616.73,,,14.967,0.080,R,15545
TrES_Lyr1_10573,TrES_Lyr1,288.0083,48.0075,2453541.79,2453616.73,,,14.967,0.057,R,15546
TrES_Lyr1_10574,TrES_Lyr1,287.3517,48.9133,2453541.79,2453616.73,,,14.967,0.045,R,15543
TrES_Lyr1_10575,TrES_Lyr1,285.6496,46.9864,2453541.79,2453616.73,,,14.967,0.044,R,15545
TrES_Lyr1_10576,TrES_Lyr1,286.4100,45.1206,2453549.75,2453611.95,,,14.966,0.330,R,4146
TrES_Lyr1_10577,TrES_Lyr1,289.0679,45.1525,2453541.79,2453616.73,,,14.967,0.034,R,15545
TrES_Lyr1_10578,TrES_Lyr1,285.2058,46.5644,2453541.79,2453616.73,,,14.968,0.041,R,15546
TrES_Lyr1_10579,TrES_Lyr1,286.5500,46.4544,2453541.79,2453616.73,,,14.968,0.038,R,15542
TrES_Lyr1_10580,TrES_Lyr1,289.5650,48.3739,2453549.75,2453611.95,,,14.967,0.035,R,4145
TrES_Lyr1_10581,TrES_Lyr1,287.0617,45.0297,2453541.79,2453616.73,,,14.969,0.152,R,15546
TrES_Lyr1_10582,TrES_Lyr1,287.6517,46.0686,2453541.79,2453616.73,,,14.969,0.050,R,15546
TrES_Lyr1_10583,TrES_Lyr1,283.0479,45.9572,2453541.79,2453616.73,,,14.969,0.029,R,15546
TrES_Lyr1_10584,TrES_Lyr1,288.3483,46.9694,2453541.79,2453616.73,,,14.969,0.028,R,15546
TrES_Lyr1_10585,TrES_Lyr1,287.1429,44.8478,2453541.79,2453616.73,,,14.969,0.113,R,15544
TrES_Lyr1_10586,TrES_Lyr1,283.0129,44.3161,2453541.79,2453616.73,,,14.969,0.112,R,15545
TrES_Lyr1_10587,TrES_Lyr1,282.9783,46.0422,2453541.79,2453616.73,,,14.969,0.062,R,15544
TrES_Lyr1_10588,TrES_Lyr1,281.1621,46.0900,2453541.79,2453616.73,,,14.970,0.164,R,11398
TrES_Lyr1_10589,TrES_Lyr1,288.1963,45.4822,2453541.79,2453616.73,,,14.970,0.039,R,15542
TrES_Lyr1_10590,TrES_Lyr1,284.1058,48.1528,2453541.79,2453616.73,,,14.970,0.062,R,15545
TrES_Lyr1_10591,TrES_Lyr1,285.9858,45.3600,2453541.79,2453616.73,,,14.970,0.036,R,15543
TrES_Lyr1_10592,TrES_Lyr1,286.0904,48.9678,2453549.75,2453611.95,,,14.927,0.194,R,4147
TrES_Lyr1_10593,TrES_Lyr1,289.8783,49.6369,2453549.75,2453553.67,,,14.984,0.077,R,731
TrES_Lyr1_10594,TrES_Lyr1,282.0067,46.1939,2453541.79,2453616.73,,,14.971,0.119,R,15545
TrES_Lyr1_10595,TrES_Lyr1,285.8529,46.9603,2453541.79,2453616.73,,,14.971,0.037,R,15546
TrES_Lyr1_10596,TrES_Lyr1,284.2304,45.7153,2453541.79,2453616.73,,,14.971,0.036,R,15545
TrES_Lyr1_10597,TrES_Lyr1,289.0300,45.2217,2453541.79,2453616.73,,,14.971,0.029,R,15544
TrES_Lyr1_10598,TrES_Lyr1,288.4904,49.0806,2453541.79,2453616.73,,,14.972,0.087,R,15544
TrES_Lyr1_10599,TrES_Lyr1,283.5229,47.0464,2453541.79,2453616.73,,,14.971,0.075,R,15542
TrES_Lyr1_10600,TrES_Lyr1,288.1942,46.5175,2453549.75,2453611.95,,,14.970,0.037,R,4146
TrES_Lyr1_10601,TrES_Lyr1,288.4971,49.7558,2453549.75,2453611.95,,,14.970,0.055,R,4148
TrES_Lyr1_10602,TrES_Lyr1,284.2675,44.9439,2453541.79,2453616.73,,,14.972,0.027,R,15545
TrES_Lyr1_10603,TrES_Lyr1,283.9879,48.4086,2453541.79,2453616.73,,,14.972,0.042,R,15545
TrES_Lyr1_10604,TrES_Lyr1,281.6375,48.9031,2453541.79,2453616.73,,,14.848,0.042,R,11398
TrES_Lyr1_10605,TrES_Lyr1,289.7542,48.4164,2453549.75,2453611.95,,,14.971,0.049,R,4146
TrES_Lyr1_10606,TrES_Lyr1,287.8612,49.2644,2453541.79,2453616.73,,,14.973,0.035,R,15545
TrES_Lyr1_10607,TrES_Lyr1,285.4508,44.3381,2453541.79,2453616.73,,,14.973,0.035,R,15545
TrES_Lyr1_10608,TrES_Lyr1,284.0738,46.1108,2453541.79,2453616.73,,,14.974,0.056,R,15545
TrES_Lyr1_10609,TrES_Lyr1,288.5408,47.1064,2453541.79,2453616.73,,,14.972,0.028,R,15546
TrES_Lyr1_10610,TrES_Lyr1,288.5788,46.2617,2453541.79,2453616.73,,,14.973,0.040,R,15542
TrES_Lyr1_10611,TrES_Lyr1,285.8721,49.8800,2453549.75,2453611.95,,,14.972,0.065,R,4144
TrES_Lyr1_10612,TrES_Lyr1,285.6500,47.2497,2453541.79,2453616.73,,,14.974,0.176,R,15544
TrES_Lyr1_10613,TrES_Lyr1,286.7121,47.3064,2453541.79,2453616.73,,,14.974,0.043,R,15545
TrES_Lyr1_10614,TrES_Lyr1,287.1654,48.9253,2453541.79,2453616.73,,,14.974,0.049,R,15545
TrES_Lyr1_10615,TrES_Lyr1,282.4679,49.4289,2453541.79,2453616.73,,,14.974,0.076,R,15545
TrES_Lyr1_10616,TrES_Lyr1,287.5075,45.8639,2453541.79,2453616.73,,,14.974,0.051,R,11398
TrES_Lyr1_10617,TrES_Lyr1,285.6762,45.1406,2453541.79,2453616.73,,,14.974,0.097,R,15544
TrES_Lyr1_10618,TrES_Lyr1,281.8263,45.0928,2453541.79,2453616.73,,,14.974,0.039,R,15546
TrES_Lyr1_10619,TrES_Lyr1,282.9717,48.3475,2453541.79,2453616.73,,,14.974,0.170,R,15546
TrES_Lyr1_10620,TrES_Lyr1,285.7175,49.8608,2453549.75,2453611.95,,,14.973,0.061,R,4147
TrES_Lyr1_10621,TrES_Lyr1,285.6533,45.7181,2453541.79,2453616.73,,,14.975,0.041,R,15543
TrES_Lyr1_10622,TrES_Lyr1,282.7271,45.2486,2453541.79,2453616.73,,,14.975,0.152,R,11398
TrES_Lyr1_10623,TrES_Lyr1,282.8217,49.4683,2453541.79,2453616.73,,,14.975,0.035,R,15545
TrES_Lyr1_10624,TrES_Lyr1,282.5383,46.3756,2453541.79,2453616.73,,,14.975,0.039,R,15545
TrES_Lyr1_10625,TrES_Lyr1,289.4546,44.4236,2453549.75,2453611.95,,,14.974,0.059,R,4147
TrES_Lyr1_10626,TrES_Lyr1,286.4663,47.5356,2453541.79,2453616.73,,,14.976,0.039,R,15546
TrES_Lyr1_10627,TrES_Lyr1,285.4950,46.1808,2453541.79,2453616.73,,,14.976,0.038,R,15543
TrES_Lyr1_10628,TrES_Lyr1,285.6938,45.8911,2453541.79,2453616.73,,,14.976,0.045,R,15543
TrES_Lyr1_10629,TrES_Lyr1,283.5379,47.6050,2453541.79,2453616.73,,,14.976,0.086,R,15544
TrES_Lyr1_10630,TrES_Lyr1,284.8392,46.7497,2453541.79,2453616.73,,,14.976,0.064,R,15544
TrES_Lyr1_10631,TrES_Lyr1,289.1804,45.9825,2453541.79,2453616.73,,,14.976,0.028,R,15543
TrES_Lyr1_10632,TrES_Lyr1,281.1646,46.3533,2453541.79,2453616.73,,,14.976,0.048,R,15545
TrES_Lyr1_10633,TrES_Lyr1,286.8746,44.9983,2453541.79,2453616.73,,,14.976,0.047,R,15546
TrES_Lyr1_10634,TrES_Lyr1,284.9500,49.6983,2453541.79,2453616.73,,,14.976,0.054,R,15544
TrES_Lyr1_10635,TrES_Lyr1,283.3158,47.2672,2453541.79,2453616.73,,,14.980,0.057,R,15546
TrES_Lyr1_10636,TrES_Lyr1,285.4712,44.2122,2453541.79,2453616.73,,,14.976,0.034,R,15546
TrES_Lyr1_10637,TrES_Lyr1,287.5529,45.2933,2453549.75,2453611.95,,,14.975,0.106,R,4147
TrES_Lyr1_10638,TrES_Lyr1,282.9008,46.1825,2453541.79,2453616.73,,,14.977,0.043,R,15544
TrES_Lyr1_10639,TrES_Lyr1,285.5575,45.5139,2453541.79,2453616.73,,,14.977,0.102,R,15546
TrES_Lyr1_10640,TrES_Lyr1,288.5842,48.9369,2453541.79,2453616.73,,,14.977,0.039,R,15546
TrES_Lyr1_10641,TrES_Lyr1,286.5446,47.9767,2453541.79,2453616.73,,,14.977,0.036,R,15545
TrES_Lyr1_10642,TrES_Lyr1,285.7912,44.2464,2453541.79,2453616.73,,,14.977,0.038,R,15546
TrES_Lyr1_10643,TrES_Lyr1,287.6508,44.4856,2453541.79,2453616.73,,,14.977,0.096,R,15544
TrES_Lyr1_10644,TrES_Lyr1,283.8067,44.9753,2453541.79,2453616.73,,,14.977,0.100,R,15546
TrES_Lyr1_10645,TrES_Lyr1,284.1562,44.9803,2453549.75,2453611.95,,,14.976,0.149,R,4146
TrES_Lyr1_10646,TrES_Lyr1,282.3758,45.9153,2453541.79,2453616.73,,,14.978,0.027,R,15545
TrES_Lyr1_10647,TrES_Lyr1,288.0321,49.1742,2453541.79,2453616.73,,,14.978,0.034,R,15546
TrES_Lyr1_10648,TrES_Lyr1,287.5942,47.7750,2453541.79,2453616.73,,,14.978,0.055,R,15546
TrES_Lyr1_10649,TrES_Lyr1,288.7033,47.6061,2453541.79,2453616.73,,,14.978,0.035,R,15543
TrES_Lyr1_10650,TrES_Lyr1,281.2017,45.5489,2453541.79,2453616.73,,,14.978,0.049,R,15543
TrES_Lyr1_10651,TrES_Lyr1,284.8700,47.5792,2453541.79,2453616.73,,,14.978,0.045,R,15545
TrES_Lyr1_10652,TrES_Lyr1,283.9292,45.8431,2453541.79,2453616.73,,,14.978,0.046,R,11398
TrES_Lyr1_10653,TrES_Lyr1,284.3637,47.1767,2453541.79,2453616.73,,,14.978,0.079,R,15544
TrES_Lyr1_10654,TrES_Lyr1,288.1458,48.8319,2453541.79,2453616.73,,,14.978,0.030,R,15546
TrES_Lyr1_10655,TrES_Lyr1,286.7879,44.6197,2453541.79,2453616.73,,,14.978,0.101,R,15545
TrES_Lyr1_10656,TrES_Lyr1,285.1137,47.5189,2453549.75,2453611.95,,,14.977,0.205,R,4147
TrES_Lyr1_10657,TrES_Lyr1,284.9600,49.2603,2453541.79,2453616.73,,,14.979,0.056,R,15546
TrES_Lyr1_10658,TrES_Lyr1,285.8687,49.2853,2453541.79,2453616.73,,,14.979,0.040,R,15545
TrES_Lyr1_10659,TrES_Lyr1,284.0154,45.1953,2453541.79,2453616.73,,,14.980,0.062,R,15545
TrES_Lyr1_10660,TrES_Lyr1,289.1137,48.7386,2453541.79,2453616.73,,,14.979,0.087,R,11398
TrES_Lyr1_10661,TrES_Lyr1,285.2779,49.8511,2453549.75,2453611.95,,,14.978,0.069,R,4148
TrES_Lyr1_10662,TrES_Lyr1,280.8763,49.4017,2453549.75,2453611.95,,,14.951,0.061,R,4143
TrES_Lyr1_10663,TrES_Lyr1,282.5663,46.5033,2453541.79,2453616.73,,,15.016,0.027,R,11398
TrES_Lyr1_10664,TrES_Lyr1,283.1221,46.8506,2453541.79,2453616.73,,,14.980,0.115,R,15545
TrES_Lyr1_10665,TrES_Lyr1,281.0708,48.5008,2453541.79,2453616.73,,,14.980,0.042,R,15546
TrES_Lyr1_10666,TrES_Lyr1,288.0817,44.2275,2453541.79,2453616.73,,,14.981,0.051,R,15545
TrES_Lyr1_10667,TrES_Lyr1,288.4633,48.8794,2453541.79,2453616.73,,,14.980,0.034,R,15544
TrES_Lyr1_10668,TrES_Lyr1,288.6879,48.0103,2453541.79,2453616.73,,,14.980,0.042,R,15543
TrES_Lyr1_10669,TrES_Lyr1,281.2412,47.1950,2453541.79,2453616.73,,,14.980,0.027,R,15545
TrES_Lyr1_10670,TrES_Lyr1,283.5117,48.9211,2453549.75,2453611.95,,,14.979,0.267,R,4147
TrES_Lyr1_10671,TrES_Lyr1,288.9804,44.1131,2453549.75,2453611.95,,,14.978,0.040,R,4147
TrES_Lyr1_10672,TrES_Lyr1,289.0867,48.3561,2453549.75,2453611.95,,,14.979,0.061,R,4143
TrES_Lyr1_10673,TrES_Lyr1,288.1233,49.1356,2453541.79,2453616.73,,,14.981,0.034,R,15544
TrES_Lyr1_10674,TrES_Lyr1,288.8583,45.5244,2453541.79,2453616.73,,,14.982,0.115,R,15545
TrES_Lyr1_10675,TrES_Lyr1,281.7475,46.7569,2453541.79,2453616.73,,,14.981,0.039,R,15545
TrES_Lyr1_10676,TrES_Lyr1,286.0083,49.2425,2453541.79,2453616.73,,,14.981,0.036,R,15546
TrES_Lyr1_10677,TrES_Lyr1,287.9312,45.1206,2453541.79,2453616.73,,,14.981,0.043,R,15544
TrES_Lyr1_10678,TrES_Lyr1,287.0383,45.5022,2453541.79,2453616.73,,,14.981,0.034,R,15543
TrES_Lyr1_10679,TrES_Lyr1,284.4362,44.7642,2453541.79,2453616.73,,,14.981,0.034,R,15544
TrES_Lyr1_10680,TrES_Lyr1,284.8888,48.6600,2453541.79,2453616.73,,,14.981,0.042,R,15545
TrES_Lyr1_10681,TrES_Lyr1,285.6004,48.0456,2453541.79,2453616.73,,,14.981,0.040,R,15545
TrES_Lyr1_10682,TrES_Lyr1,284.1883,46.6064,2453541.79,2453616.73,,,14.981,0.054,R,15545
TrES_Lyr1_10683,TrES_Lyr1,286.8296,47.8528,2453541.79,2453616.73,,,14.981,0.071,R,15545
TrES_Lyr1_10684,TrES_Lyr1,283.8938,44.2272,2453541.79,2453616.73,,,14.981,0.183,R,15545
TrES_Lyr1_10685,TrES_Lyr1,281.4787,47.5467,2453541.79,2453616.73,,,14.981,0.036,R,15544
TrES_Lyr1_10686,TrES_Lyr1,287.2508,48.6169,2453541.79,2453616.73,,,14.983,0.038,R,15543
TrES_Lyr1_10687,TrES_Lyr1,283.9579,48.5192,2453541.79,2453616.73,,,14.982,0.048,R,15544
TrES_Lyr1_10688,TrES_Lyr1,288.6012,45.3836,2453541.79,2453616.73,,,14.982,0.034,R,15546
TrES_Lyr1_10689,TrES_Lyr1,287.1187,45.1522,2453541.79,2453616.73,,,14.982,0.038,R,15544
TrES_Lyr1_10690,TrES_Lyr1,287.0117,47.5525,2453541.79,2453616.73,,,14.982,0.045,R,15544
TrES_Lyr1_10691,TrES_Lyr1,285.4654,46.7978,2453541.79,2453616.73,,,14.982,0.065,R,15545
TrES_Lyr1_10692,TrES_Lyr1,280.9483,49.1728,2453541.79,2453616.73,,,14.982,0.050,R,15546
TrES_Lyr1_10693,TrES_Lyr1,285.5058,44.7753,2453541.79,2453616.73,,,14.982,0.030,R,15543
TrES_Lyr1_10694,TrES_Lyr1,283.4725,49.3483,2453541.79,2453616.73,,,14.982,0.039,R,15545
TrES_Lyr1_10695,TrES_Lyr1,289.1767,44.3986,2453549.75,2453611.95,,,14.982,0.058,R,4147
TrES_Lyr1_10696,TrES_Lyr1,287.3138,48.8681,2453549.75,2453611.95,,,14.982,0.047,R,4148
TrES_Lyr1_10697,TrES_Lyr1,282.9629,44.4594,2453541.79,2453616.73,,,14.984,0.034,R,11398
TrES_Lyr1_10698,TrES_Lyr1,283.3429,44.9336,2453541.79,2453616.73,,,14.983,0.051,R,15546
TrES_Lyr1_10699,TrES_Lyr1,283.4783,48.9144,2453549.75,2453611.95,,,14.982,0.060,R,4145
TrES_Lyr1_10700,TrES_Lyr1,287.0842,49.8481,2453549.75,2453611.95,,,14.983,0.092,R,4147
TrES_Lyr1_10701,TrES_Lyr1,287.4912,44.0525,2453549.75,2453611.95,,,14.983,0.062,R,4147
TrES_Lyr1_10702,TrES_Lyr1,289.1958,47.4369,2453541.79,2453616.73,,,14.985,0.186,R,15544
TrES_Lyr1_10703,TrES_Lyr1,286.2933,44.7044,2453541.79,2453616.73,,,14.984,0.058,R,15545
TrES_Lyr1_10704,TrES_Lyr1,286.5796,48.0350,2453541.79,2453616.73,,,14.984,0.056,R,15546
TrES_Lyr1_10705,TrES_Lyr1,285.5179,49.1339,2453541.79,2453616.73,,,14.984,0.075,R,15545
TrES_Lyr1_10706,TrES_Lyr1,288.0308,45.6367,2453541.79,2453616.73,,,14.984,0.032,R,15545
TrES_Lyr1_10707,TrES_Lyr1,281.3487,44.2950,2453541.79,2453616.73,,,14.985,0.067,R,11398
TrES_Lyr1_10708,TrES_Lyr1,286.9025,47.3244,2453541.79,2453616.73,,,14.984,0.049,R,15545
TrES_Lyr1_10709,TrES_Lyr1,283.4896,49.3789,2453541.79,2453616.73,,,14.985,0.049,R,15543
TrES_Lyr1_10710,TrES_Lyr1,288.5471,48.1706,2453541.79,2453616.73,,,14.985,0.035,R,15546
TrES_Lyr1_10711,TrES_Lyr1,288.5667,46.2008,2453541.79,2453616.73,,,14.985,0.210,R,15544
TrES_Lyr1_10712,TrES_Lyr1,286.1100,47.1150,2453541.79,2453616.73,,,14.983,0.045,R,15546
TrES_Lyr1_10713,TrES_Lyr1,284.0063,48.5442,2453541.79,2453616.73,,,14.985,0.030,R,15546
TrES_Lyr1_10714,TrES_Lyr1,288.0842,47.9833,2453549.75,2453611.95,,,14.985,0.071,R,4148
TrES_Lyr1_10715,TrES_Lyr1,281.1100,45.9972,2453549.75,2453611.95,,,14.985,0.065,R,4145
TrES_Lyr1_10716,TrES_Lyr1,287.0362,45.5342,2453549.75,2453611.95,,,14.985,0.136,R,4148
TrES_Lyr1_10717,TrES_Lyr1,289.4221,45.5025,2453549.75,2453611.95,,,14.985,0.108,R,4147
TrES_Lyr1_10718,TrES_Lyr1,288.1271,46.8819,2453541.79,2453616.73,,,14.986,0.041,R,11398
TrES_Lyr1_10719,TrES_Lyr1,286.8792,46.3267,2453541.79,2453616.73,,,14.986,0.045,R,15545
TrES_Lyr1_10720,TrES_Lyr1,287.9429,45.1247,2453541.79,2453616.73,,,14.986,0.041,R,15545
TrES_Lyr1_10721,TrES_Lyr1,282.2746,48.5081,2453541.79,2453616.73,,,14.986,0.107,R,15544
TrES_Lyr1_10722,TrES_Lyr1,286.9475,44.2347,2453541.79,2453616.73,,,14.986,0.028,R,15545
TrES_Lyr1_10723,TrES_Lyr1,285.5962,46.4217,2453541.79,2453616.73,,,14.986,0.084,R,15544
TrES_Lyr1_10724,TrES_Lyr1,288.2038,46.3975,2453549.75,2453611.95,,,14.986,0.147,R,4145
TrES_Lyr1_10725,TrES_Lyr1,288.5229,48.6383,2453549.75,2453611.95,,,14.986,0.048,R,4147
TrES_Lyr1_10726,TrES_Lyr1,281.1621,49.1311,2453541.79,2453616.73,,,14.987,0.037,R,15544
TrES_Lyr1_10727,TrES_Lyr1,284.9679,44.3706,2453541.79,2453616.73,,,14.987,0.034,R,15545
TrES_Lyr1_10728,TrES_Lyr1,288.3342,46.3758,2453541.79,2453616.73,,,14.991,0.042,R,11398
TrES_Lyr1_10729,TrES_Lyr1,281.0592,46.6142,2453549.75,2453611.95,,,14.987,0.068,R,4147
TrES_Lyr1_10730,TrES_Lyr1,287.3996,48.8278,2453549.75,2453611.95,,,14.937,0.108,R,4148
TrES_Lyr1_10731,TrES_Lyr1,286.5850,44.0547,2453549.75,2453611.95,,,14.987,0.058,R,4148
TrES_Lyr1_10732,TrES_Lyr1,282.9667,49.3383,2453549.75,2453611.95,,,14.986,0.118,R,4145
TrES_Lyr1_10733,TrES_Lyr1,286.7467,46.2836,2453541.79,2453616.73,,,14.988,0.034,R,15544
TrES_Lyr1_10734,TrES_Lyr1,281.1004,46.9089,2453541.79,2453616.73,,,14.987,0.029,R,15543
TrES_Lyr1_10735,TrES_Lyr1,282.0771,48.2717,2453541.79,2453616.73,,,15.021,0.030,R,11398
TrES_Lyr1_10736,TrES_Lyr1,281.8933,44.8725,2453541.79,2453616.73,,,14.988,0.054,R,15542
TrES_Lyr1_10737,TrES_Lyr1,286.3487,48.1175,2453541.79,2453616.73,,,14.990,0.243,R,15546
TrES_Lyr1_10738,TrES_Lyr1,288.7733,46.3664,2453541.79,2453616.73,,,14.987,0.040,R,15544
TrES_Lyr1_10739,TrES_Lyr1,285.5908,49.1719,2453541.79,2453616.73,,,14.988,0.033,R,15545
TrES_Lyr1_10740,TrES_Lyr1,284.5858,46.6608,2453541.79,2453616.73,,,14.988,0.138,R,15546
TrES_Lyr1_10741,TrES_Lyr1,283.9717,49.4122,2453541.79,2453616.73,,,14.988,0.114,R,11398
TrES_Lyr1_10742,TrES_Lyr1,288.0696,47.0889,2453541.79,2453616.73,,,14.988,0.061,R,15545
TrES_Lyr1_10743,TrES_Lyr1,284.4212,49.4031,2453541.79,2453616.73,,,14.988,0.043,R,15545
TrES_Lyr1_10744,TrES_Lyr1,287.7812,46.7153,2453541.79,2453616.73,,,14.987,0.036,R,15545
TrES_Lyr1_10745,TrES_Lyr1,289.4683,47.1233,2453549.75,2453611.95,,,14.988,0.036,R,4148
TrES_Lyr1_10746,TrES_Lyr1,287.0992,47.3886,2453541.79,2453616.73,,,14.989,0.108,R,15545
TrES_Lyr1_10747,TrES_Lyr1,286.6854,48.9936,2453541.79,2453616.73,,,14.989,0.033,R,15544
TrES_Lyr1_10748,TrES_Lyr1,282.4296,46.8067,2453541.79,2453616.73,,,14.989,0.293,R,15545
TrES_Lyr1_10749,TrES_Lyr1,285.7733,46.2978,2453541.79,2453616.73,,,14.988,0.046,R,11398
TrES_Lyr1_10750,TrES_Lyr1,288.0229,44.1631,2453541.79,2453616.73,,,14.990,0.063,R,15546
TrES_Lyr1_10751,TrES_Lyr1,288.4488,44.7547,2453541.79,2453616.73,,,14.990,0.030,R,15546
TrES_Lyr1_10752,TrES_Lyr1,283.9079,49.0589,2453541.79,2453616.73,,,14.990,0.067,R,15546
TrES_Lyr1_10753,TrES_Lyr1,285.7571,45.0886,2453549.75,2453611.95,,,15.006,0.065,R,4147
TrES_Lyr1_10754,TrES_Lyr1,282.5983,45.5858,2453541.79,2453616.73,,,14.991,0.042,R,15544
